name,open,high,low,close,volume,marketCap,timestamp
2781,3.0925,4.09,3.0925,3.39,104125636.93,58455662.58,2020-08-10T00:00:00.000Z
2781,3.39,3.66,2.82,3.37881099,110715713.81,58262724.23,2020-08-17T00:00:00.000Z
2781,3.3794948,4.48255021,0.03582967,4.38091441,118561503.87,142067919.28,2020-08-24T00:00:00.000Z
2781,4.50200133,4.8894583,2.26622116,3.07914149,165458913.66,103453289.5,2020-08-31T00:00:00.000Z
2781,3.07914149,3.82814215,2.34109728,3.20357434,147763232.5,112567470.88,2020-09-07T00:00:00.000Z
2781,3.24412694,3.48150426,2.37167679,2.86977181,138448929.01,107319237.81,2020-09-14T00:00:00.000Z
2781,2.86829496,3.2651654,2.51002388,3.15294678,113571263.52,123455190.66,2020-09-21T00:00:00.000Z
2781,3.15270485,3.20419115,2.42888892,2.51599459,67453281.42,104250459.16,2020-09-28T00:00:00.000Z
2781,2.5191348,2.66262353,2.02852581,2.42657824,72552918.38,102970675.77,2020-10-05T00:00:00.000Z
2781,2.42611451,2.69863904,2.12792144,2.21426738,68018928.75,96370525.39,2020-10-12T00:00:00.000Z
2781,2.21337207,2.21351195,1.76864379,1.78745942,80270681.3,80026191.62,2020-10-19T00:00:00.000Z
2781,1.78745942,1.86298989,1.34221311,1.5998403,74750301.29,73254104.46,2020-10-26T00:00:00.000Z
2781,1.5998403,2.48136883,1.28186754,2.15659813,133138410.95,98950578.5,2020-11-02T00:00:00.000Z
2781,2.15659813,2.30798752,1.83172821,2.04323394,98143125.24,93803903.72,2020-11-09T00:00:00.000Z
2781,2.04323394,2.49882755,1.99485284,2.14484477,111834343.15,98697801.15,2020-11-16T00:00:00.000Z
2781,2.14484476,2.47758651,1.74149279,1.9151547,129542342.1,88124520.18,2020-11-23T00:00:00.000Z
2781,1.91514202,2.22130954,1.81585445,1.85424895,95307246.39,85784205.39,2020-11-30T00:00:00.000Z
2781,1.8534511,1.89568762,1.44060217,1.56545586,58106722.25,72419789.51,2020-12-07T00:00:00.000Z
2781,1.56796842,1.80312043,1.52369835,1.56357617,87948910.73,72815661.42,2020-12-14T00:00:00.000Z
2781,1.56377465,1.61832646,1.09016138,1.30304194,73858537.99,60682595.61,2020-12-21T00:00:00.000Z
2781,1.30399327,2.36498131,1.29434876,2.16175192,176917319.01,100672674.82,2020-12-28T00:00:00.000Z
2781,2.16241208,3.77931969,1.87634191,3.46611077,681730872.15,907777180.3,2021-01-04T00:00:00.000Z
2781,3.46106454,3.96537224,2.59712418,3.8181391,472415305.56,999971153.13,2021-01-11T00:00:00.000Z
2781,3.82213112,4.14791988,2.5409861,3.63441116,329696309.62,951852779.91,2021-01-18T00:00:00.000Z
2781,3.63464538,4.78701008,3.45130995,4.26414404,1463446983.12,1116779908.67,2021-01-25T00:00:00.000Z
2781,4.26125135,7.12711657,4.11825506,6.70046276,596462152.01,1754852114.11,2021-02-01T00:00:00.000Z
2781,6.70244728,9.92445233,6.4889284,8.73889575,726975136.7,2288717994.71,2021-02-08T00:00:00.000Z
2781,8.72426582,11.78673714,7.54439928,11.08551283,887918074.02,2903297329.61,2021-02-15T00:00:00.000Z
2781,11.07303597,18.14662172,9.25590402,13.08924694,2637155563.65,3428075566.66,2021-02-22T00:00:00.000Z
2781,13.10843535,15.51605721,11.90122772,13.87773227,1082574882.81,3634579982.53,2021-03-01T00:00:00.000Z
2781,13.8268153,16.48579592,13.08228903,14.50826599,1003439136.67,3875721099.27,2021-03-08T00:00:00.000Z
2781,14.47712718,14.97821822,13.13052874,14.33220593,589669115.07,3833292242.99,2021-03-15T00:00:00.000Z
2781,14.35027814,19.38600611,12.37045803,18.01623371,1402847399.42,4829519370.48,2021-03-22T00:00:00.000Z
2781,18.08330268,25.56953325,17.70036375,24.06132316,1901197310.21,6455269614.1,2021-03-29T00:00:00.000Z
2781,23.92883933,29.01473425,21.87661417,27.9318899,2425458771.04,7542139623.2,2021-04-05T00:00:00.000Z
2781,27.91836766,32.90256908,21.5392092,32.30291905,2728437417.52,8722397354.82,2021-04-12T00:00:00.000Z
2781,32.33952237,48.43426663,28.93257221,47.3676269,8677306110.3,12782467830.77,2021-04-19T00:00:00.000Z
2781,47.54185509,49.89667224,40.67207182,46.89098709,6021366542.81,12784244033.41,2021-04-26T00:00:00.000Z
2781,46.90397832,49.00945447,41.43837305,44.33019564,3663454239.97,12086070502.0,2021-05-03T00:00:00.000Z
2781,44.34209297,52.50135077,37.52689336,47.20082674,6137378345.26,12868711981.4,2021-05-10T00:00:00.000Z
2781,46.89802269,58.30292665,19.13983901,24.6887481,14011629329.92,6731076772.71,2021-05-17T00:00:00.000Z
2781,24.49832001,37.23763519,24.49832001,28.60265892,5312413901.93,7798155350.85,2021-05-24T00:00:00.000Z
2781,28.60424137,43.37719402,27.52474505,42.30837824,5387596679.78,11534847407.96,2021-05-31T00:00:00.000Z
2781,42.25367912,44.10055822,33.6854604,38.77043536,6044957840.39,10570271763.77,2021-06-07T00:00:00.000Z
2781,38.70452013,41.75867325,31.36209393,35.32201165,3218340758.39,9630102393.55,2021-06-14T00:00:00.000Z
2781,35.26143549,35.49761474,20.38044415,31.92939059,5461125828.53,8705146914.45,2021-06-21T00:00:00.000Z
2781,31.88082998,35.95472226,31.03512722,34.31060133,3061855165.63,9354354086.58,2021-06-28T00:00:00.000Z
2781,34.28255049,38.01170251,31.1867849,32.17784263,2532046374.53,8772884240.23,2021-07-05T00:00:00.000Z
2781,32.17339032,32.64405405,26.04067015,26.75191045,1975413365.28,7293572047.71,2021-07-12T00:00:00.000Z
2781,26.67123978,29.50779875,22.17754202,28.16877357,2766706591.27,7679861962.98,2021-07-19T00:00:00.000Z
2781,28.22702597,36.86826003,27.00543136,34.25436021,4783602240.4,9339020650.69,2021-07-26T00:00:00.000Z
2781,34.19056231,40.50587905,32.40266204,37.67382443,4194621951.44,10271294579.9,2021-08-02T00:00:00.000Z
2781,37.66049484,54.62954974,36.48117133,53.74515986,4219714542.17,15386975520.95,2021-08-09T00:00:00.000Z
2781,53.54114994,81.81377468,52.46584946,72.8039136,19144376263.16,20875322466.34,2021-08-16T00:00:00.000Z
2781,72.7694083,97.84294658,66.22276622,94.46967029,15464450097.09,27485451270.32,2021-08-23T00:00:00.000Z
2781,94.34486938,150.42855958,94.03771552,142.07087706,36407556592.59,41399255561.46,2021-08-30T00:00:00.000Z
2781,142.06281902,214.95718552,133.10025255,174.53762157,64173767130.24,51204891389.06,2021-09-06T00:00:00.000Z
2781,174.41845897,174.9318728381,135.2452167333,152.5166971972,32802672191.19,45292491129.39,2021-09-13T00:00:00.000Z
2781,152.7944802383,153.3876679079,116.3432036854,135.6993762431,27772696361.16,40359412132.89,2021-09-20T00:00:00.000Z
2781,135.9313634987,176.9703317313,128.2448233646,172.5891589166,20970997754.42,51403969858.99,2021-09-27T00:00:00.000Z
2781,172.9616171323,172.9616171323,146.8982403368,148.0487124306,17349865476.87,44350090749.45,2021-10-04T00:00:00.000Z
2781,147.8004478892,167.4259881907,137.8115658786,159.7437977507,16430045322.05,47991515199.99,2021-10-11T00:00:00.000Z
2781,159.9974865496,214.0444499241,153.2210095351,202.3619831407,27434452563.43,60902871289.69,2021-10-18T00:00:00.000Z
2781,202.3164890462,218.7318834509,178.7308614555,202.4210134083,22826509122.93,61003141449.57,2021-10-25T00:00:00.000Z
2781,202.6292116026,260.0621175974,198.2389708419,249.8234829541,25890467435.31,75574730064.5,2021-11-01T00:00:00.000Z
2781,249.9792678805,253.2541747738,218.3885541433,238.4255237066,19780441206.95,72293544193.72,2021-11-08T00:00:00.000Z
2781,238.7314050357,245.9760983866,187.6731277287,231.2826289441,20937992239.63,70258708496.89,2021-11-15T00:00:00.000Z
2781,230.9896334112,231.9048213687,182.3724543588,200.6766486079,17320192903.51,61015258055.83,2021-11-22T00:00:00.000Z
2781,200.8212717673,243.1116631924,171.5535798554,196.1682596866,26018953136.43,59983315118.45,2021-11-29T00:00:00.000Z
2781,196.547478612,204.1185039303,161.8600076042,173.4316648667,15689250298.46,53355770601.39,2021-12-06T00:00:00.000Z
2781,173.0999312411,189.2625378701,148.5718217256,180.0980518178,17782551028.46,55490684848.86,2021-12-13T00:00:00.000Z
2781,179.9777356852,200.6442018535,168.6835185827,198.0007279793,13586120048.51,61170181005.51,2021-12-20T00:00:00.000Z
2781,197.8834091138,204.5785705624,168.312074491,176.3828413184,11990616112.56,54552495291.77,2021-12-27T00:00:00.000Z
2781,176.3863054579,176.3863054579,134.0210160986,140.8390115356,14321369652.21,43849094270.11,2022-01-03T00:00:00.000Z
2781,140.8336292858,157.5437260525,130.7969937487,147.8565135597,12132889292.82,46428403266.76,2022-01-10T00:00:00.000Z
2781,147.8767858629,148.2058779828,89.2871522774,99.5782209122,15725317760.99,31336377846.28,2022-01-17T00:00:00.000Z
2781,99.6175174931,103.7215548962,81.2260507578,93.2976734186,18192091378.35,29398127131.31,2022-01-24T00:00:00.000Z
2781,93.3011730681,118.2131230788,89.5859916196,115.2997578227,18321233335.97,36532195892.1,2022-01-31T00:00:00.000Z
2781,115.2761937672,121.5540308412,91.8157082328,93.2441012952,14667537173.75,29629765453.55,2022-02-07T00:00:00.000Z
2781,93.1936891317,105.346340548,86.0174417011,90.901414855,12370098059.56,29057463086.35,2022-02-14T00:00:00.000Z
2781,90.8830225427,95.9040908748,76.8595736251,85.5190520144,19289802930.24,27371485041.05,2022-02-21T00:00:00.000Z
2781,85.5011098017,105.984774507,84.3296464267,84.5421863307,18291073336.44,27115147513.75,2022-02-28T00:00:00.000Z
2781,84.5528708692,89.4820473011,78.0043859564,78.9360719163,13515542894.13,25492592996.77,2022-03-07T00:00:00.000Z
2781,78.9255778351,94.3608896057,78.2743536414,88.6148566208,14098554615.37,28388486843.57,2022-03-14T00:00:00.000Z
2781,88.6050045987,107.298712659,87.2076447357,107.0842181884,14210095319.44,34798921340.59,2022-03-21T00:00:00.000Z
2781,107.077966534,143.0200200113,105.4778784828,136.775322181,24367783031.9,44563278264.24,2022-03-28T00:00:00.000Z
2781,136.7607829414,137.6335174813,108.541157027,111.7424356317,15639479402.99,36612845093.25,2022-04-04T00:00:00.000Z
2781,111.6989899452,111.8311390386,98.6708543589,100.4096963588,10835409838.38,33448341308.02,2022-04-11T00:00:00.000Z
2781,100.407948392,110.7229788695,95.2427740977,99.235792967,10074458899.08,33101881730.6,2022-04-18T00:00:00.000Z
2781,99.2414112294,101.7424851764,82.909542218,89.6715052564,9354617300.68,29986417059.76,2022-04-25T00:00:00.000Z
2781,89.6720577002,95.0328188061,74.5271804878,75.2201815663,9675519615.14,25222885523.02,2022-05-02T00:00:00.000Z
2781,75.234455862,76.9830899067,38.0500916745,58.8112590078,22095175488.57,19846538361.82,2022-05-09T00:00:00.000Z
2781,58.8039140989,58.8039140989,48.0505827012,52.7551786886,11510730050.46,17898175243.17,2022-05-16T00:00:00.000Z
2781,52.7360864361,54.474647428,40.2689641044,44.9096134078,11511937736.32,15248168487.39,2022-05-23T00:00:00.000Z
2781,44.9086683093,48.0389898136,36.0407258913,38.4805316339,9672629095.75,13075923614.97,2022-05-30T00:00:00.000Z
2781,38.5015999393,44.4506173554,30.7432714447,30.7432714447,10101403743.48,10516559194.38,2022-06-06T00:00:00.000Z
2781,30.7302929928,35.7117180083,26.0603203441,34.2437472248,14472149288.67,11724330826.15,2022-06-13T00:00:00.000Z
2781,34.2383657074,42.7293163536,31.8929117212,39.408086708,11124016645.38,13507861443.26,2022-06-20T00:00:00.000Z
2781,39.4090880789,41.0821593843,31.0573471316,33.385931659,8102621209.63,11465283748.5,2022-06-27T00:00:00.000Z
2781,33.3852682335,39.3528387896,32.5207124231,36.697608771,8249929220.3,12670817158.63,2022-07-04T00:00:00.000Z
2781,36.6931957456,40.9687249368,31.9594708927,38.644723443,8015934598.26,13350831260.73,2022-07-11T00:00:00.000Z
2781,38.6469583472,47.0993821633,38.6085632786,41.0065860585,12061417588.82,14183909251.88,2022-07-18T00:00:00.000Z
2781,41.0094813236,46.4760264359,34.8198390637,42.4002039961,12515907011.3,14677221207.36,2022-07-25T00:00:00.000Z
2781,42.4015541015,43.1162897412,37.8931299646,40.605591952,8298770379.66,14089000374.03,2022-08-01T00:00:00.000Z
2781,40.6096407054,48.1842845917,39.257372343,44.9165702658,8742817572.84,15662657782.88,2022-08-08T00:00:00.000Z
2781,44.9224409272,47.1275391844,34.3583389574,36.5331983251,8725288668.18,12754468528.38,2022-08-15T00:00:00.000Z
2781,36.5258063123,36.5258063123,30.3887800838,30.392286778,6412710903.76,10618466610.71,2022-08-22T00:00:00.000Z
2781,30.3938591356,33.0726359589,30.1191622109,32.1069565891,4556181709.79,11232288701.6,2022-08-29T00:00:00.000Z
2781,32.1080274696,35.8995198995,30.4889496408,34.9659625577,6140578325.98,12352902118.72,2022-09-05T00:00:00.000Z
2781,34.9674420706,38.8703854582,30.9791434505,31.0598543513,7591688577.92,10998783712.55,2022-09-12T00:00:00.000Z
2781,31.0536132589,34.6991772099,30.1950676432,32.3353599916,6284267630.1,11467768425.61,2022-09-19T00:00:00.000Z
2781,32.3363477935,35.2372426604,31.7277011917,32.0556983393,6425754998.06,11393119249.47,2022-09-26T00:00:00.000Z
2781,32.0571104831,34.4572826854,31.9549317479,32.9138819427,4140684778.8,11755441423.91,2022-10-03T00:00:00.000Z
2781,32.9129377841,33.3394528308,28.1973712428,30.1688410588,5158841464.54,10800988352.92,2022-10-10T00:00:00.000Z
2781,30.1680897552,31.4111912504,26.9864039867,29.2700712234,4949674763.09,10489621424.06,2022-10-17T00:00:00.000Z
2781,29.2725199522,33.7391391566,28.1193046549,32.9659296963,7491492197.66,11827394126.32,2022-10-24T00:00:00.000Z
2781,32.961021771,38.5496204527,30.2941128667,32.6835841583,9387911491.85,11740670592.51,2022-10-31T00:00:00.000Z
2781,32.6789465368,33.0675048504,12.5056242233,13.1645285773,21337011742.19,4775608030.78,2022-11-07T00:00:00.000Z
2781,13.1657126086,14.9698628028,12.2033080395,12.2528326467,4539486900.2,4443562134.91,2022-11-14T00:00:00.000Z
2781,12.2541215306,14.8878094736,11.0106517439,14.1157673783,3395956878.39,5124488709.72,2022-11-21T00:00:00.000Z
2781,14.1131320792,14.2194496303,12.8248410256,13.7182186848,1824797424.9,4991178196.81,2022-11-28T00:00:00.000Z
2781,13.7161005913,14.3229127398,13.310490897,13.4278095152,1473037036.34,4918327638.73,2022-12-05T00:00:00.000Z
2781,13.4267512129,14.8876670397,11.9878075304,12.413119594,2380445556.33,4551858596.61,2022-12-12T00:00:00.000Z
2781,12.4158496888,12.5669231933,11.239623954,11.3879025247,1197975181.19,4180006175.81,2022-12-19T00:00:00.000Z
2781,11.3876901936,11.4534102887,8.1412683001,9.9821727213,2913982701.31,3671464072.16,2022-12-26T00:00:00.000Z
2781,9.9832219688,14.3332569468,9.8452114712,14.3199330574,4677450724.39,5296617891.21,2023-01-02T00:00:00.000Z
2781,14.3255331876,24.6519869988,14.3255331876,22.8733060636,10476729306.53,8477324165.42,2023-01-09T00:00:00.000Z
2781,22.8750845864,26.4104997201,20.528949372,24.2327900767,9147599888.74,8995147219.92,2023-01-16T00:00:00.000Z
2781,24.2315465531,26.6528047657,22.3970070665,26.132387135,5992120132.87,9712320322.26,2023-01-23T00:00:00.000Z
2781,26.1353021775,26.2493159953,22.6431221696,23.4934376692,5246835311.69,8752875129.7,2023-01-30T00:00:00.000Z
2781,23.4936845671,24.1480739827,19.843343608,21.4899775319,3861201570.21,8065341451.09,2023-02-06T00:00:00.000Z
2781,21.4867884678,25.5207313607,19.8707453009,24.840751873,5137435069.41,9392350577.62,2023-02-13T00:00:00.000Z
2781,24.8463743644,26.9255807905,21.6418625196,23.2560886007,5387189891.45,8796808992.02,2023-02-20T00:00:00.000Z
2781,23.2557385212,23.3674619035,20.3741454649,20.9785841635,2513453214.9,8019674678.27,2023-02-27T00:00:00.000Z
2781,20.9784131911,21.0988647927,16.117345738,20.3105311496,4395498007.11,7778097445.21,2023-03-06T00:00:00.000Z
2781,20.3107921562,22.8619877179,18.8303593405,21.9034032951,5435132689.25,8399587655.63,2023-03-13T00:00:00.000Z
2781,21.9046120648,23.8311927176,20.1848520929,20.9755186213,4346582767.92,8052508483.52,2023-03-20T00:00:00.000Z
2781,20.9760863812,21.5905132127,19.5080537509,20.5369759896,2350052393.92,7920489152.32,2023-03-27T00:00:00.000Z
2781,20.5360376281,21.3191783479,19.947696373,20.2994654843,1808995291.37,7877620348.04,2023-04-03T00:00:00.000Z
2781,20.3002352739,25.4613932565,20.11570712,25.3619267539,6355506425.2,9950761125.91,2023-04-10T00:00:00.000Z
2781,25.3624807425,25.9383351048,21.0677181774,21.4801378007,3823275231.23,8436749410.77,2023-04-17T00:00:00.000Z
2781,21.4794590662,23.9297237099,20.5740141956,22.8320135036,3176055072.81,8978360112.34,2023-04-24T00:00:00.000Z
2781,22.8285051109,23.2223005751,21.2826992789,21.8442293584,2551469061.51,8626083965.27,2023-05-01T00:00:00.000Z
2781,21.8077804671,21.8077804671,19.8556947406,20.953397507,2465431877.68,8286544260.32,2023-05-08T00:00:00.000Z
2781,20.9532279536,21.4856401275,19.5082165214,19.6094379911,1640443935.21,7764489644.98,2023-05-15T00:00:00.000Z
2781,19.6120181506,21.1509895949,18.8922644651,20.7985775221,1579433684.11,8243146765.87,2023-05-22T00:00:00.000Z
2781,20.8000458697,22.2845908675,20.2976809221,21.818976231,1751353359.92,8661446017.19,2023-05-29T00:00:00.000Z
2781,21.8217960295,22.0420237753,13.3794485702,15.558775996,3824389748.59,6199943622.36,2023-06-05T00:00:00.000Z
2781,15.5572316283,16.0657832149,14.1959530218,15.4382351318,1955047329.01,6165531218.9,2023-06-12T00:00:00.000Z
2781,15.4387663756,17.6985046718,15.41437728,16.9713799299,1987074182.59,6784940723.33,2023-06-19T00:00:00.000Z
2781,16.9696471046,19.8551255109,15.7475821662,19.4535949378,3567186322.81,7798827845.66,2023-06-26T00:00:00.000Z
2781,19.4524125515,22.4030022148,18.4986288863,21.349004449,3921336492.24,8592737596.62,2023-07-03T00:00:00.000Z
2781,21.3477881942,30.0576947696,20.5725870526,27.384082524,7327031606.17,11027115845.23,2023-07-10T00:00:00.000Z
2781,27.3857690714,28.3809188439,24.2509671954,24.7668162659,3954121855.71,10009227205.03,2023-07-17T00:00:00.000Z
2781,24.7655214146,25.5863770989,22.8643628198,24.2610185535,3045802394.8,9810507761.13,2023-07-24T00:00:00.000Z
2781,24.2618394421,24.7501837134,22.3279967264,23.1856958129,2517826418.22,9392351696.14,2023-07-31T00:00:00.000Z
2781,23.1854052369,25.1119514589,22.4873532911,24.2428851773,2466964970.52,9845065424.89,2023-08-07T00:00:00.000Z
2781,24.2424028886,25.2411207709,20.3041542512,21.7732749786,2700193327.94,8875758854.75,2023-08-14T00:00:00.000Z
2781,21.773262551,21.9884438223,19.7354669123,20.7868390792,2053753745.16,8481486356.18,2023-08-21T00:00:00.000Z
2781,20.7869648533,21.9832577586,19.0925111973,19.5787461748,1958523244.24,8001855593.93,2023-08-28T00:00:00.000Z
2781,19.5778512665,20.5474426266,17.8703398232,18.2488314704,2005145076.25,7493159267.21,2023-09-04T00:00:00.000Z
2781,18.246708315,19.416814102,17.4614768308,18.8316290478,1911998859.07,7747279411.94,2023-09-11T00:00:00.000Z
2781,18.8323812186,20.4830403843,18.6515719633,19.3742898302,1440790560.74,7996690989.26,2023-09-18T00:00:00.000Z
2781,19.3741457551,24.3960190206,18.774216482,23.8364862599,1956072549.31,9844132494.97,2023-09-25T00:00:00.000Z
2781,23.8379547352,24.6620730186,22.628948033,23.2464259315,2973872989.2,9629543237.83,2023-10-02T00:00:00.000Z
2781,23.2449094746,23.3535107051,21.068971191,21.9220272385,1782515642.72,9125212586.19,2023-10-09T00:00:00.000Z
2781,21.9225868018,30.1424487367,21.9225868018,29.0366830635,5010547030.98,12100222063.88,2023-10-16T00:00:00.000Z
2781,29.2622213262,33.6932232667,28.9017402095,32.8226090456,7265226014.06,13762372734.52,2023-10-23T00:00:00.000Z
2781,32.8190333713,46.2508990562,32.3945647902,41.238601527,12986301282.59,17323908541.65,2023-10-30T00:00:00.000Z
2781,41.2385640116,63.4154486643,39.8250779394,56.1540967764,17596118824.65,23706316366.18,2023-11-06T00:00:00.000Z
2781,56.1806260617,67.9921534619,51.714460977,61.3935581427,20981280042.18,25961432818.7,2023-11-13T00:00:00.000Z
2781,61.3704586738,61.3704586738,51.5559139562,57.6426988254,10944469213.47,24407453540.0,2023-11-20T00:00:00.000Z
2781,57.6288668342,65.3962590797,53.7144693178,63.0399654472,9947153377.89,26749940761.24,2023-11-27T00:00:00.000Z
2781,63.0377679488,77.5020238813,59.2508292699,74.7058865212,18294156328.78,31830671446.41,2023-12-04T00:00:00.000Z
2781,74.714223404,79.1510720507,64.3697761453,71.0005220431,17131286529.52,30369699317.36,2023-12-11T00:00:00.000Z
2781,70.9326343969,117.3806650237,67.3344053437,112.4852109133,28247140111.4,48084460234.67,2023-12-18T00:00:00.000Z
2781,112.5641165402,125.1938965069,97.6686440725,101.5058185509,28887618708.75,43576016359.84,2023-12-25T00:00:00.000Z
2781,101.5128100998,116.8824911028,88.2234552262,89.2763469989,22230760994.8,38549501330.29,2024-01-01T00:00:00.000Z
2781,89.2781780385,106.9357343236,85.6467007601,94.1331412224,24098899953.67,40716891332.77,2024-01-08T00:00:00.000Z
2781,94.0365475468,102.9231418729,87.4836592607,90.8484332896,14197778979.88,39339877376.47,2024-01-15T00:00:00.000Z
2781,90.903693878,99.3773735518,79.0666941892,95.9379822346,15388810593.8,41577492468.44,2024-01-22T00:00:00.000Z
2781,95.9379822346,106.2134590384,93.3791924476,95.4769596685,17926315541.41,41636501944.27,2024-01-29T00:00:00.000Z
2781,95.4714685735,110.7427882935,93.2807391527,107.4952864041,13417076412.1,47008921890.01,2024-02-05T00:00:00.000Z
2781,107.49262721,118.3277827099,103.6092910822,112.1746725413,15031180113.8,49437771948.54,2024-02-12T00:00:00.000Z
