snapped_at,open,market_cap,total_volume
2019-11-05 00:00:00 UTC,185.7643309,20141787853,10711288572
2019-11-06 00:00:00 UTC,189.1657552,20492280669,10976995833
2019-11-07 00:00:00 UTC,191.3004005,20737428495,10229062756
2019-11-08 00:00:00 UTC,186.816532,20266199492,8952840250
2019-11-09 00:00:00 UTC,183.6736228,19922829399,9317711240
2019-11-10 00:00:00 UTC,184.9581454,20084569101,7371484626
2019-11-11 00:00:00 UTC,189.0449822,20498434184,9145731474
2019-11-12 00:00:00 UTC,184.8398737,20053149256,8436450179
2019-11-13 00:00:00 UTC,186.8659398,20253767836,7224692515
2019-11-14 00:00:00 UTC,187.8428885,20432066850,7174004374
2019-11-15 00:00:00 UTC,184.7883069,20069162255,8007041887
2019-11-16 00:00:00 UTC,180.1687114,19545090767,9104427565
2019-11-17 00:00:00 UTC,182.6306542,19844844655,7196313425
2019-11-18 00:00:00 UTC,183.9879639,19958777558,6738152839
2019-11-19 00:00:00 UTC,178.3855994,19368856365,8026165760
2019-11-20 00:00:00 UTC,175.8204846,19065767350,7790094394
2019-11-21 00:00:00 UTC,174.8044573,18988847254,6713792277
2019-11-22 00:00:00 UTC,161.1514773,17491549309,8718872247
2019-11-23 00:00:00 UTC,149.9256921,16287556192,12883154422
2019-11-24 00:00:00 UTC,151.9660849,16542855739,7399048991
2019-11-25 00:00:00 UTC,140.2468108,15475834863,7849310718
2019-11-26 00:00:00 UTC,146.3461869,15886464709,9382188065
2019-11-27 00:00:00 UTC,147.5750685,16079208210,7520914600
2019-11-28 00:00:00 UTC,152.6150683,16624532573,8634745625
2019-11-29 00:00:00 UTC,150.9103457,16410189699,6528542635
2019-11-30 00:00:00 UTC,154.2553059,16758887510,7145810322
2019-12-01 00:00:00 UTC,151.735854,16526371129,5436245311
2019-12-02 00:00:00 UTC,151.0231569,16406763649,6544172474
2019-12-03 00:00:00 UTC,148.867268,16190436587,5011809194
2019-12-04 00:00:00 UTC,147.1279518,16020038546,5245524512
2019-12-05 00:00:00 UTC,145.4017095,15854160155,7074240396
2019-12-06 00:00:00 UTC,147.7974921,16080828336,6421963684
2019-12-07 00:00:00 UTC,148.6056982,16139573041,5806189343
2019-12-08 00:00:00 UTC,147.1457865,16002334420,4749924969
2019-12-09 00:00:00 UTC,150.2924488,16377855974,6027777721
2019-12-10 00:00:00 UTC,147.4292613,16043706475,5789441264
2019-12-11 00:00:00 UTC,145.5686792,15849875150,6047605227
2019-12-12 00:00:00 UTC,143.1229787,15578842749,5883082277
2019-12-13 00:00:00 UTC,145.0259255,15788957248,6766489317
2019-12-14 00:00:00 UTC,144.6187808,15750794124,5946736085
2019-12-15 00:00:00 UTC,141.8448652,15443355857,6322939248
2019-12-16 00:00:00 UTC,142.2108692,15508762801,6837194966
2019-12-17 00:00:00 UTC,132.7227432,14450939876,8956132140
2019-12-18 00:00:00 UTC,121.7701073,13287532088,9871891691
2019-12-19 00:00:00 UTC,132.7413611,14431239760,11532439096
2019-12-20 00:00:00 UTC,128.0791539,13910360785,7865020994
2019-12-21 00:00:00 UTC,128.2701942,13960011409,5979828258
2019-12-22 00:00:00 UTC,126.9328733,13835225942,4862554351
2019-12-23 00:00:00 UTC,132.1774697,14364983064,7466406124
2019-12-24 00:00:00 UTC,128.1699717,13932981483,8703094374
2019-12-25 00:00:00 UTC,127.7255989,13937886621,7694981360
2019-12-26 00:00:00 UTC,125.0187059,13638505587,6446543348
2019-12-27 00:00:00 UTC,125.6145843,13697038141,7594710628
2019-12-28 00:00:00 UTC,126.3271802,13773176348,7290590723
2019-12-29 00:00:00 UTC,128.0669874,13985982758,6709535782
2019-12-30 00:00:00 UTC,134.3236472,14666626034,6514129764
2019-12-31 00:00:00 UTC,131.4621364,14330460495,8424570388
2020-01-01 00:00:00 UTC,129.1863853,14097451632,7103187151
2020-01-02 00:00:00 UTC,130.484685,14230588104,6623732041
2020-01-03 00:00:00 UTC,127.045258,13859793330,6497297884
2020-01-04 00:00:00 UTC,133.7026486,14613194776,9655245100
2020-01-05 00:00:00 UTC,134.1368827,14636213160,6958393690
2020-01-06 00:00:00 UTC,135.0057136,14738834254,7260645128
2020-01-07 00:00:00 UTC,143.806398,15692578635,9514201882
2020-01-08 00:00:00 UTC,143.0194323,15656491188,9440938788
2020-01-09 00:00:00 UTC,140.2739353,15364547562,10095847759
2020-01-10 00:00:00 UTC,137.8605593,14998595868,7280640218
2020-01-11 00:00:00 UTC,144.6047743,15647071448,10273370788
2020-01-12 00:00:00 UTC,142.1823333,15564837468,9737605323
2020-01-13 00:00:00 UTC,145.4228763,15859031094,8488793478
2020-01-14 00:00:00 UTC,143.5879691,15715287657,8019794567
2020-01-15 00:00:00 UTC,165.9914385,18075462341,18970204899
2020-01-16 00:00:00 UTC,166.2530969,18104742352,17862385532
2020-01-17 00:00:00 UTC,163.8059011,17869543295,14605493159
2020-01-18 00:00:00 UTC,171.1562179,18727969033,15915322020
2020-01-19 00:00:00 UTC,174.2383732,19138755595,15808136411
2020-01-20 00:00:00 UTC,166.627106,18220366702,14003433869
2020-01-21 00:00:00 UTC,166.9385281,18243871991,10983216126
2020-01-22 00:00:00 UTC,169.2799359,18460475136,8267420453
2020-01-23 00:00:00 UTC,167.8265296,18358377436,8809189829
2020-01-24 00:00:00 UTC,162.5193711,17722969843,9017537604
2020-01-25 00:00:00 UTC,162.4094798,17777723072,11043498595
2020-01-26 00:00:00 UTC,160.6736109,17587666193,8673816085
2020-01-27 00:00:00 UTC,167.6474096,18279197138,10518901915
2020-01-28 00:00:00 UTC,169.7364357,18576520021,12435457693
2020-01-29 00:00:00 UTC,175.1900031,19212409346,14300512538
2020-01-30 00:00:00 UTC,173.7068882,19140249467,15565369995
2020-01-31 00:00:00 UTC,184.7262184,20090242968,18170945326
2020-02-01 00:00:00 UTC,179.2291039,19751392941,18506953477
2020-02-02 00:00:00 UTC,183.3369376,20079997943,19083817630
2020-02-03 00:00:00 UTC,188.5506418,20619310835,21543158277
2020-02-04 00:00:00 UTC,189.8617635,20791014743,23519056716
2020-02-05 00:00:00 UTC,188.8422074,20665245888,21734656894
2020-02-06 00:00:00 UTC,203.8593184,22414850797,27708721578
2020-02-07 00:00:00 UTC,212.7334142,23314707734,30730370696
2020-02-08 00:00:00 UTC,223.2763197,24407934017,34073387341
2020-02-09 00:00:00 UTC,223.300777,24478412143,35852075949
2020-02-10 00:00:00 UTC,228.2922608,25011126327,37065973225
2020-02-11 00:00:00 UTC,224.1469965,24577280465,40180881297
2020-02-12 00:00:00 UTC,236.7853485,25966283263,17260236148
2020-02-13 00:00:00 UTC,264.0327682,29001954206,25083848406
2020-02-14 00:00:00 UTC,267.6704445,29312880236,31919298278
2020-02-15 00:00:00 UTC,284.2318915,31059453817,32486783384
2020-02-16 00:00:00 UTC,263.8999464,28909877146,31021139511
2020-02-17 00:00:00 UTC,262.1562443,28746450516,26307305450
2020-02-18 00:00:00 UTC,267.9356656,29075052115,28621805406
2020-02-19 00:00:00 UTC,281.9457403,31034929115,33038477053
2020-02-20 00:00:00 UTC,259.1838037,28662558273,24634102799
2020-02-21 00:00:00 UTC,257.9883953,28258309183,34355959853
2020-02-22 00:00:00 UTC,265.1644591,29114570356,18672669188
2020-02-23 00:00:00 UTC,260.9965401,28657670954,14860160863
2020-02-24 00:00:00 UTC,274.6312158,30135977088,15734092875
2020-02-25 00:00:00 UTC,265.2421912,28974292557,21019871770
2020-02-26 00:00:00 UTC,248.3173814,27274600635,15216321567
2020-02-27 00:00:00 UTC,224.8105083,24823014147,20470479538
2020-02-28 00:00:00 UTC,225.4297151,24879553838,23994578700
2020-02-29 00:00:00 UTC,227.7052845,25137364866,19715536660
2020-03-01 00:00:00 UTC,218.3483569,24105658619,13967572975
2020-03-02 00:00:00 UTC,218.939797,24049874528,16557363029
2020-03-03 00:00:00 UTC,231.679446,25392608994,18301098061
2020-03-04 00:00:00 UTC,223.960116,24709361639,19133763159
2020-03-05 00:00:00 UTC,224.1348774,24635535324,14844945103
2020-03-06 00:00:00 UTC,228.0809351,25072941968,16056678005
2020-03-07 00:00:00 UTC,244.2384695,26861442577,16938887970
2020-03-08 00:00:00 UTC,237.3807902,26199142580,15033855133
2020-03-09 00:00:00 UTC,198.8196423,22145350491,18839637104
2020-03-10 00:00:00 UTC,200.8468715,22001125399,17900321701
2020-03-11 00:00:00 UTC,200.7490385,22178131747,10622282128
2020-03-12 00:00:00 UTC,194.2179412,21375073650,14699687559
2020-03-13 00:00:00 UTC,110.5978978,11956631650,17357843633
2020-03-14 00:00:00 UTC,132.5728577,14567054564,24412190320
2020-03-15 00:00:00 UTC,123.0308441,13505998666,8678897519
2020-03-16 00:00:00 UTC,124.6034255,13756072459,10971643912
2020-03-17 00:00:00 UTC,110.9915985,12178760413,11161656314
2020-03-18 00:00:00 UTC,117.2170414,12991193735,10514054746
2020-03-19 00:00:00 UTC,117.7004246,12900856058,9829287702
2020-03-20 00:00:00 UTC,136.8118758,15068113355,13910341816
2020-03-21 00:00:00 UTC,131.964694,14451395505,16267979994
2020-03-22 00:00:00 UTC,131.9432185,14575207631,12633534610
2020-03-23 00:00:00 UTC,122.5205988,13499834315,10177508399
2020-03-24 00:00:00 UTC,135.588658,14944699607,11596650461
2020-03-25 00:00:00 UTC,138.7765713,15385255696,12119249138
2020-03-26 00:00:00 UTC,136.2339214,15020580579,10616935308
2020-03-27 00:00:00 UTC,138.7669376,15277363231,7749490794
2020-03-28 00:00:00 UTC,130.2865619,14958737457,10183491265
2020-03-29 00:00:00 UTC,131.4240521,14468066255,11067855578
2020-03-30 00:00:00 UTC,125.3188745,13819843925,7718875105
2020-03-31 00:00:00 UTC,132.363739,14615131245,8469234428
2020-04-01 00:00:00 UTC,133.2364468,14699970260,7869741297
2020-04-02 00:00:00 UTC,136.2163856,14896572552,7848601147
2020-04-03 00:00:00 UTC,141.4537054,15522802609,13645052824
2020-04-04 00:00:00 UTC,141.2615433,15597757554,11621521039
2020-04-05 00:00:00 UTC,144.2008027,15898519074,9863619646
2020-04-06 00:00:00 UTC,142.8508835,15770466064,8271697078
2020-04-07 00:00:00 UTC,169.8550498,18679968361,15337221519
2020-04-08 00:00:00 UTC,164.5160197,18166748815,16711178691
2020-04-09 00:00:00 UTC,172.8035683,19089126836,12116309212
2020-04-10 00:00:00 UTC,170.0951035,18787453384,11971791025
2020-04-11 00:00:00 UTC,157.740158,17375118635,14135915531
2020-04-12 00:00:00 UTC,158.3278779,17489565909,11128989594
2020-04-13 00:00:00 UTC,158.8638257,17790409220,13002801330
2020-04-14 00:00:00 UTC,156.7013588,17316641314,13286483792
2020-04-15 00:00:00 UTC,158.2671512,17559917949,11468431212
2020-04-16 00:00:00 UTC,153.2228637,16933905371,8578826590
2020-04-17 00:00:00 UTC,171.7759908,18989526634,17430629608
2020-04-18 00:00:00 UTC,170.4458905,18844786940,15220772946
2020-04-19 00:00:00 UTC,187.1435441,20686869606,14284812699
2020-04-20 00:00:00 UTC,180.0585965,19894212517,13763176713
2020-04-21 00:00:00 UTC,170.7040587,18894679855,15901061388
2020-04-22 00:00:00 UTC,170.4515429,18883297427,12178214643
2020-04-23 00:00:00 UTC,182.2767577,20165266729,14853382138
2020-04-24 00:00:00 UTC,184.5937025,20371607314,6903118239
2020-04-25 00:00:00 UTC,187.3433686,20756708749,13419651870
2020-04-26 00:00:00 UTC,194.1142368,21449928672,14452583266
2020-04-27 00:00:00 UTC,197.2299044,21798344583,13530756224
2020-04-28 00:00:00 UTC,196.4626254,21715118586,17659706481
2020-04-29 00:00:00 UTC,197.1547316,21824818238,14644384537
2020-04-30 00:00:00 UTC,215.5481727,23796586177,20966892392
2020-05-01 00:00:00 UTC,205.5560054,22894189506,23630952297
2020-05-02 00:00:00 UTC,211.9682953,23540629181,17137878522
2020-05-03 00:00:00 UTC,213.9430112,23700169401,14287655444
2020-05-04 00:00:00 UTC,210.0247095,23254687128,16158461350
2020-05-05 00:00:00 UTC,206.8325342,22819858077,17901489283
2020-05-06 00:00:00 UTC,205.2251797,22740460359,14345915704
2020-05-07 00:00:00 UTC,200.2547945,22529347281,18128961143
2020-05-08 00:00:00 UTC,212.2924762,23678773322,15142506242
2020-05-09 00:00:00 UTC,211.6890484,23476076685,18337241720
2020-05-10 00:00:00 UTC,210.4318181,23328821609,15514402336
2020-05-11 00:00:00 UTC,188.1372262,20859785784,19756507796
2020-05-12 00:00:00 UTC,185.6747181,20616754314,18768379406
2020-05-13 00:00:00 UTC,189.3057818,20993946148,13706747451
2020-05-14 00:00:00 UTC,199.3693725,22169692741,13403589149
2020-05-15 00:00:00 UTC,203.211247,22562017222,18153298514
2020-05-16 00:00:00 UTC,194.2730978,21656663418,13130818660
2020-05-17 00:00:00 UTC,200.5833909,22256509489,11676763398
2020-05-18 00:00:00 UTC,206.768894,22938430779,13449821514
2020-05-19 00:00:00 UTC,214.3576416,23793534839,13342260442
2020-05-20 00:00:00 UTC,213.6867202,23656360817,10220660538
2020-05-21 00:00:00 UTC,209.9207883,23303624069,10429639021
2020-05-22 00:00:00 UTC,198.9175158,22089212414,8110302356
2020-05-23 00:00:00 UTC,206.2277296,22960218146,10636959193
2020-05-24 00:00:00 UTC,206.411207,22943289960,8524288901
2020-05-25 00:00:00 UTC,200.6907286,22417907964,10782742329
2020-05-26 00:00:00 UTC,203.8101183,22639118588,9317131819
2020-05-27 00:00:00 UTC,200.9636154,22325672542,8593529312
2020-05-28 00:00:00 UTC,207.8458939,23085068546,8773050350
2020-05-29 00:00:00 UTC,219.5915641,24328143646,12329460719
2020-05-30 00:00:00 UTC,220.4911673,24504031643,10335270102
2020-05-31 00:00:00 UTC,242.7097703,27012940828,13546265992
2020-06-01 00:00:00 UTC,232.331003,25671662155,10887047332
2020-06-02 00:00:00 UTC,248.0445666,27559451838,12532381844
2020-06-03 00:00:00 UTC,237.2653201,26414164714,11228877889
2020-06-04 00:00:00 UTC,244.1253366,27137533088,9023955445
2020-06-05 00:00:00 UTC,243.7078213,27105225698,10063518957
2020-06-06 00:00:00 UTC,240.246969,26722521047,8222827212
2020-06-07 00:00:00 UTC,242.0216404,26923196534,7581565795
2020-06-08 00:00:00 UTC,244.2267444,27129407338,9398819028
2020-06-09 00:00:00 UTC,246.2127833,27441367803,8129322897
2020-06-10 00:00:00 UTC,243.8495267,27188436885,8592468950
2020-06-11 00:00:00 UTC,247.5419715,27480866986,7584308102
2020-06-12 00:00:00 UTC,232.0007854,25655172292,12109538779
2020-06-13 00:00:00 UTC,237.5934109,26414947185,9191505535
2020-06-14 00:00:00 UTC,238.2936291,26503078976,6588386730
2020-06-15 00:00:00 UTC,232.1125205,25856836267,6517043494
2020-06-16 00:00:00 UTC,231.0170116,25743924409,9539612843
2020-06-17 00:00:00 UTC,235.2884795,26206196968,6857067975
2020-06-18 00:00:00 UTC,233.8636185,26079437154,6079869078
2020-06-19 00:00:00 UTC,231.6848573,25847377552,6063250096
2020-06-20 00:00:00 UTC,228.9592128,25534271650,6840801770
2020-06-21 00:00:00 UTC,228.8691488,25501270877,5400222130
2020-06-22 00:00:00 UTC,227.7919059,25381090911,4995955268
2020-06-23 00:00:00 UTC,243.36471,27083046207,5973345536
2020-06-24 00:00:00 UTC,243.0794822,27097142033,6291513184
2020-06-25 00:00:00 UTC,234.5649846,26239099771,8149316605
2020-06-26 00:00:00 UTC,232.6487035,25963410302,6321009243
2020-06-27 00:00:00 UTC,229.636526,25643178438,6513998361
2020-06-28 00:00:00 UTC,221.0260853,24650756780,6164981016
2020-06-29 00:00:00 UTC,225.1229462,25059706535,5641785424
2020-06-30 00:00:00 UTC,228.2057638,25465535919,5792207633
2020-07-01 00:00:00 UTC,225.592815,25169333234,5282884956
2020-07-02 00:00:00 UTC,230.6619436,25738012878,5307320170
2020-07-03 00:00:00 UTC,226.5744243,25284990220,4427853855
2020-07-04 00:00:00 UTC,225.1764055,25132071681,4553181088
2020-07-05 00:00:00 UTC,229.0947165,25572481116,4910504256
2020-07-06 00:00:00 UTC,227.899375,25442148686,5250547694
2020-07-07 00:00:00 UTC,241.5268519,26966777215,7214622724
2020-07-08 00:00:00 UTC,238.9644805,26667827703,6390063708
2020-07-09 00:00:00 UTC,246.8590079,27538955079,6855809513
2020-07-10 00:00:00 UTC,241.9751286,27017961198,5454877568
2020-07-11 00:00:00 UTC,240.9549538,26917385878,4948468763
2020-07-12 00:00:00 UTC,239.1020255,26712364780,4350900774
2020-07-13 00:00:00 UTC,241.7715226,26889793823,5293860445
2020-07-14 00:00:00 UTC,239.6387868,26757968884,5773853723
2020-07-15 00:00:00 UTC,240.2514707,26870705033,4794731175
2020-07-16 00:00:00 UTC,238.6635972,26686755679,4622070139
2020-07-17 00:00:00 UTC,233.8370746,26142878197,4836661398
2020-07-18 00:00:00 UTC,232.7814774,26015174195,4344879746
2020-07-19 00:00:00 UTC,235.6811448,26352655622,4349365185
2020-07-20 00:00:00 UTC,238.8952317,26715274452,4452847140
2020-07-21 00:00:00 UTC,236.0600984,26401433619,5152984578
2020-07-22 00:00:00 UTC,245.233735,27404691588,5121955556
2020-07-23 00:00:00 UTC,263.762464,29528105820,6556501920
2020-07-24 00:00:00 UTC,274.7236203,30714049723,7634745875
2020-07-25 00:00:00 UTC,279.4270562,31236557399,7547527176
2020-07-26 00:00:00 UTC,305.0381394,34136825750,10358352414
2020-07-27 00:00:00 UTC,310.517991,34754323492,10227817626
2020-07-28 00:00:00 UTC,320.4761913,35873239729,15060479190
2020-07-29 00:00:00 UTC,316.4067661,35422047874,12462060871
2020-07-30 00:00:00 UTC,317.5390729,35553131949,10343143710
2020-07-31 00:00:00 UTC,334.741922,37564052087,10534706858
2020-08-01 00:00:00 UTC,346.0035061,38794882275,11638423647
2020-08-02 00:00:00 UTC,387.9424212,43411673380,15379516252
2020-08-03 00:00:00 UTC,370.7323024,41469942048,15202899455
2020-08-04 00:00:00 UTC,386.2474477,43272376856,11174150665
2020-08-05 00:00:00 UTC,389.3830083,43787281284,12113993540
2020-08-06 00:00:00 UTC,400.1843625,44844619093,10578439440
2020-08-07 00:00:00 UTC,394.5417455,44217734699,11175559421
2020-08-08 00:00:00 UTC,379.1351558,42541561650,12469778425
2020-08-09 00:00:00 UTC,391.4784386,43821378073,7446547698
2020-08-10 00:00:00 UTC,389.6229311,43682388560,5940323179
2020-08-11 00:00:00 UTC,395.2099137,44298575285,12717549263
2020-08-12 00:00:00 UTC,379.174764,42639702440,13124713654
2020-08-13 00:00:00 UTC,387.5005308,43436076388,12808587804
2020-08-14 00:00:00 UTC,427.4902654,47693538253,17422050836
2020-08-15 00:00:00 UTC,438.7625875,49022330905,15546677423
2020-08-16 00:00:00 UTC,432.6546652,48462771179,10265309386
2020-08-17 00:00:00 UTC,433.4318609,48635333663,12680404379
2020-08-18 00:00:00 UTC,430.0325051,48259667903,11697848304
2020-08-19 00:00:00 UTC,422.1066529,47400903599,12062999738
2020-08-20 00:00:00 UTC,406.5744692,45642757812,12854733825
2020-08-21 00:00:00 UTC,416.4697758,46754739209,10564357238
2020-08-22 00:00:00 UTC,386.8238914,43434501400,12518435194
2020-08-23 00:00:00 UTC,395.8850183,44454504741,10612983427
2020-08-24 00:00:00 UTC,390.789135,44021875259,9775318835
2020-08-25 00:00:00 UTC,408.2691456,45914782851,11007565810
2020-08-26 00:00:00 UTC,383.6621431,43097616381,12857413913
2020-08-27 00:00:00 UTC,385.7524999,43337732293,10454041361
2020-08-28 00:00:00 UTC,381.8376513,42903096294,10466849104
2020-08-29 00:00:00 UTC,395.1382132,44402928843,10196208352
2020-08-30 00:00:00 UTC,399.3745438,44884412905,9631959320
2020-08-31 00:00:00 UTC,428.2956792,48092923343,12945668315
2020-09-01 00:00:00 UTC,435.6930233,49098776608,14228693736
2020-09-02 00:00:00 UTC,475.6846643,54146717971,18804560687
2020-09-03 00:00:00 UTC,439.3537602,49401551509,19315593283
2020-09-04 00:00:00 UTC,383.6915312,43135808903,17364384113
2020-09-05 00:00:00 UTC,387.9040291,43627087090,10260946593
2020-09-06 00:00:00 UTC,334.468593,37655618254,22254663654
2020-09-07 00:00:00 UTC,352.9930021,39710363028,21920007829
2020-09-08 00:00:00 UTC,351.8778603,39639961273,14769191934
2020-09-09 00:00:00 UTC,337.8450519,37835807856,14799132843
2020-09-10 00:00:00 UTC,351.2322671,39580368571,13120851004
2020-09-11 00:00:00 UTC,367.6389288,41300327191,74747424441
2020-09-12 00:00:00 UTC,373.914906,42135842526,12937594459
2020-09-13 00:00:00 UTC,387.7235163,43393172174,11465259433
2020-09-14 00:00:00 UTC,365.6955063,41170490544,13172306579
2020-09-15 00:00:00 UTC,376.3945611,42353184459,14124838468
2020-09-16 00:00:00 UTC,364.6900451,41019180032,12209389923
2020-09-17 00:00:00 UTC,365.1305508,41136175614,13298202038
2020-09-18 00:00:00 UTC,388.7974562,43828530075,16748693290
2020-09-19 00:00:00 UTC,383.172866,43009572687,9883257471
2020-09-20 00:00:00 UTC,385.4721235,43455110863,11046298234
2020-09-21 00:00:00 UTC,370.9678952,41929980577,11369621273
2020-09-22 00:00:00 UTC,341.2771309,38695806847,14837815990
2020-09-23 00:00:00 UTC,343.9175471,38679912764,11967106211
2020-09-24 00:00:00 UTC,321.0774352,36239170986,9839917613
2020-09-25 00:00:00 UTC,348.82102,39314719147,12209550797
2020-09-26 00:00:00 UTC,351.331567,39598389062,10740036294
2020-09-27 00:00:00 UTC,354.2615819,39946698188,10859942552
2020-09-28 00:00:00 UTC,357.0664364,40273903426,9973839925
2020-09-29 00:00:00 UTC,354.4295835,39794887269,9818467157
2020-09-30 00:00:00 UTC,359.4260895,40574256068,9708794839
2020-10-01 00:00:00 UTC,359.5989848,40586538616,8037484325
2020-10-02 00:00:00 UTC,353.1978481,39782583383,11835729248
2020-10-03 00:00:00 UTC,345.9125682,39005631808,12194440258
2020-10-04 00:00:00 UTC,345.9924632,39098719407,8933121301
2020-10-05 00:00:00 UTC,352.4588065,39758373728,8905022839
2020-10-06 00:00:00 UTC,353.6044273,39890007481,9285381015
2020-10-07 00:00:00 UTC,340.6160218,38419834421,10280978397
2020-10-08 00:00:00 UTC,341.4437965,38556379198,8044228156
2020-10-09 00:00:00 UTC,350.0556766,39539898845,9330978624
2020-10-10 00:00:00 UTC,365.3394448,41261693685,11301702589
2020-10-11 00:00:00 UTC,370.471811,41919449520,10673988208
2020-10-12 00:00:00 UTC,374.4970151,42273071873,8000631028
2020-10-13 00:00:00 UTC,387.2555584,43787622890,12458841249
2020-10-14 00:00:00 UTC,381.1687739,43068111158,9741612768
2020-10-15 00:00:00 UTC,379.2102538,42827891086,10673398920
2020-10-16 00:00:00 UTC,377.1586811,42625398559,10155629419
2020-10-17 00:00:00 UTC,365.9906424,41424753265,9375570544
2020-10-18 00:00:00 UTC,368.6504704,41654901940,8087278469
2020-10-19 00:00:00 UTC,378.0493653,42730815493,7527761590
2020-10-20 00:00:00 UTC,379.6394773,42919073938,8995049005
2020-10-21 00:00:00 UTC,368.2270142,41623179887,7492023939
2020-10-22 00:00:00 UTC,391.1667422,44137912522,12728437764
2020-10-23 00:00:00 UTC,413.2018903,46776265907,12229478489
2020-10-24 00:00:00 UTC,408.8894886,46233128841,11171063369
2020-10-25 00:00:00 UTC,411.9592178,46625376045,9333976948
2020-10-26 00:00:00 UTC,406.1570941,45985592949,8489563012
2020-10-27 00:00:00 UTC,393.3829084,44537523612,14982520071
2020-10-28 00:00:00 UTC,403.5298378,45687568527,10384433737
2020-10-29 00:00:00 UTC,388.8773399,43943405501,11312414333
2020-10-30 00:00:00 UTC,386.446013,43798925859,10294153383
2020-10-31 00:00:00 UTC,382.900771,43341298726,10598788555
2020-11-01 00:00:00 UTC,385.8445888,43692767478,9009356074
2020-11-02 00:00:00 UTC,394.936342,44687833550,8655139278
2020-11-03 00:00:00 UTC,383.8498034,43437224863,8492071098
2020-11-04 00:00:00 UTC,387.6163737,43903834507,9513314551
2020-11-05 00:00:00 UTC,401.7330968,45360338717,11648560618
2020-11-06 00:00:00 UTC,415.9277704,47077208350,13606373471
2020-11-07 00:00:00 UTC,454.6515431,51546745853,16264349017
2020-11-08 00:00:00 UTC,435.4183541,49463138492,15146746572
2020-11-09 00:00:00 UTC,455.358367,51682115129,11155033976
2020-11-10 00:00:00 UTC,445.0512933,50377035452,12036099592
2020-11-11 00:00:00 UTC,449.8161845,51000796202,7873172433
2020-11-12 00:00:00 UTC,463.1808717,52569790943,11456937854
2020-11-13 00:00:00 UTC,462.2056196,52548309254,11096201853
2020-11-14 00:00:00 UTC,475.9690937,53963588841,10814357418
2020-11-15 00:00:00 UTC,462.7183971,52476765553,9774490046
2020-11-16 00:00:00 UTC,449.2068016,50978678613,8946780761
2020-11-17 00:00:00 UTC,461.3711967,52356872782,9874800384
2020-11-18 00:00:00 UTC,482.1983847,54716609290,12534266982
2020-11-19 00:00:00 UTC,479.4376614,54435713128,15390748757
2020-11-20 00:00:00 UTC,471.3179584,53447508889,10960245344
2020-11-21 00:00:00 UTC,508.7922146,57875755338,15567496837
2020-11-22 00:00:00 UTC,548.8421162,62062910159,17270632325
2020-11-23 00:00:00 UTC,560.5088875,64219272617,20803203331
2020-11-24 00:00:00 UTC,608.2733109,68705033456,22868894446
2020-11-25 00:00:00 UTC,602.6662624,68461935306,19964356486
2020-11-26 00:00:00 UTC,568.275153,64369854809,15178975819
2020-11-27 00:00:00 UTC,518.4670452,58947811752,25993581649
2020-11-28 00:00:00 UTC,517.5530264,58773961398,14714678172
2020-11-29 00:00:00 UTC,537.3926121,61290956964,9637463880
2020-11-30 00:00:00 UTC,574.7511197,65121266718,13623124682
2020-12-01 00:00:00 UTC,612.2637856,69576210027,18811269167
2020-12-02 00:00:00 UTC,589.5818444,66950738085,23557071520
2020-12-03 00:00:00 UTC,598.7606101,68153602806,14839044995
2020-12-04 00:00:00 UTC,616.5066616,70109767422,12249197831
2020-12-05 00:00:00 UTC,571.1904316,64944263292,14326184164
2020-12-06 00:00:00 UTC,595.919414,67764042949,11764206189
2020-12-07 00:00:00 UTC,601.9689349,68483582708,11453823478
2020-12-08 00:00:00 UTC,592.3865067,67474119686,10010900863
2020-12-09 00:00:00 UTC,554.3296743,63305670197,13501656448
2020-12-10 00:00:00 UTC,573.8953091,65276424697,14024278560
2020-12-11 00:00:00 UTC,560.4542654,63759073875,11590043392
2020-12-12 00:00:00 UTC,545.9828353,62124158561,11334198381
2020-12-13 00:00:00 UTC,568.3587534,64655118180,9511330148
2020-12-14 00:00:00 UTC,590.3244403,67134794852,9082894202
2020-12-15 00:00:00 UTC,585.5418949,66629545532,7794572085
2020-12-16 00:00:00 UTC,589.0668316,67041487309,10160486193
2020-12-17 00:00:00 UTC,635.9618894,72301103108,14781462845
2020-12-18 00:00:00 UTC,644.0652702,72955533475,19729196034
2020-12-19 00:00:00 UTC,654.4204163,74135277407,16512361339
2020-12-20 00:00:00 UTC,659.3188076,75092677592,14703775003
2020-12-21 00:00:00 UTC,639.5154369,72618785346,12845420666
2020-12-22 00:00:00 UTC,610.4270279,69545799024,14563648896
2020-12-23 00:00:00 UTC,634.9797234,72327947935,11548425749
2020-12-24 00:00:00 UTC,587.9588955,67468061368,16795838162
2020-12-25 00:00:00 UTC,612.8796571,69867514814,15132872520
2020-12-26 00:00:00 UTC,626.4567388,71422858091,13125875206
2020-12-27 00:00:00 UTC,636.7423172,72391403991,14640527408
2020-12-28 00:00:00 UTC,689.6598573,78833072066,24721301580
2020-12-29 00:00:00 UTC,732.9570293,83575563403,22707049400
2020-12-30 00:00:00 UTC,735.5908982,83885243124,17170428248
2020-12-31 00:00:00 UTC,752.8559324,85790178023,13293869467
2021-01-01 00:00:00 UTC,738.6169382,84037694047,18166112098
